time,location,Y
2022-01-24,yucatan,0.0
2022-01-24,zacatecas,0.0
2022-01-24,(en blanco),0.0
2022-01-24,no vis,0.0
2022-01-25,aguascalientes,0.0
2022-01-25,baja california,0.0
2022-01-25,baja california sur,0.0
2022-01-25,campeche,0.0
2022-01-25,chiapas,0.0
2022-01-25,chihuahua,0.0
2022-01-25,coahuila de zaragoza,0.0
2022-01-25,colima,0.0
2022-01-25,distrito federal,0.0
2022-01-25,durango,0.0
2022-01-25,guanajuato,0.0
2022-01-25,guerrero,0.0
2022-01-25,hidalgo,0.0
2022-01-25,jalisco,0.0
2022-01-25,mexico,0.0
2022-01-25,michoacan de ocampo,0.0
2022-01-25,morelos,0.0
2022-01-25,nayarit,0.0
2022-01-25,nuevo leon,0.0
2022-01-25,oaxaca,0.0
2022-01-25,puebla,0.0
2022-01-25,queretaro,0.0
2022-01-25,quintana roo,0.0
2022-01-25,san luis potosi,0.0
2022-01-25,sinaloa,0.0
2022-01-25,sonora,0.0
2022-01-25,tabasco,0.0
2022-01-25,tamaulipas,0.0
2022-01-25,tijuana,0.0
2022-01-25,tlaxcala,0.0
2022-01-25,veracruz,0.0
2022-01-25,yucatan,0.0
2022-01-25,zacatecas,0.0
2022-01-25,(en blanco),0.0
2022-01-25,no vis,0.0
2022-01-26,aguascalientes,0.0
2022-01-26,baja california,0.0
2022-01-26,baja california sur,0.0
2022-01-26,campeche,0.0
2022-01-26,chiapas,0.0
2022-01-26,chihuahua,0.0
2022-01-26,coahuila de zaragoza,0.0
2022-01-26,colima,0.0
2022-01-26,distrito federal,0.0
2022-01-26,durango,0.0
2022-01-26,guanajuato,0.0
2022-01-26,guerrero,0.0
2022-01-26,hidalgo,0.0
2022-01-26,jalisco,0.0
2022-01-26,mexico,0.0
2022-01-26,michoacan de ocampo,0.0
2022-01-26,morelos,0.0
2022-01-26,nayarit,0.0
2022-01-26,nuevo leon,0.0
2022-01-26,oaxaca,0.0
2022-01-26,puebla,0.0
2022-01-26,queretaro,0.0
2022-01-26,quintana roo,0.0
2022-01-26,san luis potosi,0.0
2022-01-26,sinaloa,0.0
2022-01-26,sonora,0.0
2022-01-26,tabasco,0.0
2022-01-26,tamaulipas,0.0
2022-01-26,tijuana,0.0
2022-01-26,tlaxcala,0.0
2022-01-26,veracruz,0.0
2022-01-26,yucatan,0.0
2022-01-26,zacatecas,0.0
2022-01-26,(en blanco),0.0
2022-01-26,no vis,0.0
2022-01-27,aguascalientes,0.0
2022-01-27,baja california,0.0
2022-01-27,baja california sur,0.0
2022-01-27,campeche,0.0
2022-01-27,chiapas,0.0
2022-01-27,chihuahua,0.0
2022-01-27,coahuila de zaragoza,0.0
2022-01-27,colima,0.0
2022-01-27,distrito federal,0.0
2022-01-27,durango,0.0
2022-01-27,guanajuato,0.0
2022-01-27,guerrero,0.0
2022-01-27,hidalgo,0.0
2022-01-27,jalisco,0.0
2022-01-27,mexico,0.0
2022-01-27,michoacan de ocampo,0.0
2022-01-27,morelos,0.0
2022-01-27,nayarit,0.0
2022-01-27,nuevo leon,0.0
2022-01-27,oaxaca,0.0
2022-01-27,puebla,0.0
2022-01-27,queretaro,0.0
2022-01-27,quintana roo,0.0
2022-01-27,san luis potosi,0.0
2022-01-27,sinaloa,0.0
2022-01-27,sonora,0.0
2022-01-27,tabasco,0.0
2022-01-27,tamaulipas,0.0
2022-01-27,tijuana,0.0
2022-01-27,tlaxcala,0.0
2022-01-27,veracruz,0.0
2022-01-27,yucatan,0.0
2022-01-27,zacatecas,0.0
2022-01-27,(en blanco),0.0
2022-01-27,no vis,0.0
2022-01-28,aguascalientes,0.0
2022-01-28,baja california,0.0
2022-01-28,baja california sur,0.0
2022-01-28,campeche,0.0
2022-01-28,chiapas,0.0
2022-01-28,chihuahua,0.0
2022-01-28,coahuila de zaragoza,0.0
2022-01-28,colima,0.0
2022-01-28,distrito federal,0.0
2022-01-28,durango,0.0
2022-01-28,guanajuato,0.0
2022-01-28,guerrero,0.0
2022-01-28,hidalgo,0.0
2022-01-28,jalisco,0.0
2022-01-28,mexico,0.0
2022-01-28,michoacan de ocampo,0.0
2022-01-28,morelos,0.0
2022-01-28,nayarit,0.0
2022-01-28,nuevo leon,0.0
2022-01-28,oaxaca,0.0
2022-01-28,puebla,0.0
2022-01-28,queretaro,0.0
2022-01-28,quintana roo,0.0
2022-01-28,san luis potosi,0.0
2022-01-28,sinaloa,0.0
2022-01-28,sonora,0.0
2022-01-28,tabasco,0.0
2022-01-28,tamaulipas,0.0
2022-01-28,tijuana,0.0
2022-01-28,tlaxcala,0.0
2022-01-28,veracruz,0.0
2022-01-28,yucatan,0.0
2022-01-28,zacatecas,0.0
2022-01-28,(en blanco),0.0
2022-01-28,no vis,0.0
2022-01-29,aguascalientes,0.0
2022-01-29,baja california,0.0
2022-01-29,baja california sur,0.0
2022-01-29,campeche,0.0
2022-01-29,chiapas,0.0
2022-01-29,chihuahua,0.0
2022-01-29,coahuila de zaragoza,0.0
2022-01-29,colima,0.0
2022-01-29,distrito federal,0.0
2022-01-29,durango,0.0
2022-01-29,guanajuato,0.0
2022-01-29,guerrero,0.0
2022-01-29,hidalgo,0.0
2022-01-29,jalisco,0.0
2022-01-29,mexico,0.0
2022-01-29,michoacan de ocampo,0.0
2022-01-29,morelos,0.0
2022-01-29,nayarit,0.0
2022-01-29,nuevo leon,0.0
2022-01-29,oaxaca,0.0
2022-01-29,puebla,0.0
2022-01-29,queretaro,0.0
2022-01-29,quintana roo,0.0
2022-01-29,san luis potosi,0.0
2022-01-29,sinaloa,0.0
2022-01-29,sonora,0.0
2022-01-29,tabasco,0.0
2022-01-29,tamaulipas,0.0
2022-01-29,tijuana,0.0
2022-01-29,tlaxcala,0.0
2022-01-29,veracruz,0.0
2022-01-29,yucatan,0.0
2022-01-29,zacatecas,0.0
2022-01-29,(en blanco),0.0
2022-01-29,no vis,0.0
2022-01-30,aguascalientes,0.0
2022-01-30,baja california,0.0
2022-01-30,baja california sur,0.0
2022-01-30,campeche,0.0
2022-01-30,chiapas,0.0
2022-01-30,chihuahua,0.0
2022-01-30,coahuila de zaragoza,0.0
2022-01-30,colima,0.0
2022-01-30,distrito federal,0.0
2022-01-30,durango,0.0
2022-01-30,guanajuato,0.0
2022-01-30,guerrero,0.0
2022-01-30,hidalgo,0.0
2022-01-30,jalisco,0.0
2022-01-30,mexico,0.0
2022-01-30,michoacan de ocampo,0.0
2022-01-30,morelos,0.0
2022-01-30,nayarit,0.0
2022-01-30,nuevo leon,0.0
2022-01-30,oaxaca,0.0
2022-01-30,puebla,0.0
2022-01-30,queretaro,0.0
2022-01-30,quintana roo,0.0
2022-01-30,san luis potosi,0.0
2022-01-30,sinaloa,0.0
2022-01-30,sonora,0.0
2022-01-30,tabasco,0.0
2022-01-30,tamaulipas,0.0
2022-01-30,tijuana,0.0
2022-01-30,tlaxcala,0.0
2022-01-30,veracruz,0.0
2022-01-30,yucatan,0.0
2022-01-30,zacatecas,0.0
2022-01-30,(en blanco),0.0
2022-01-30,no vis,0.0
2022-01-31,aguascalientes,0.0
2022-01-31,baja california,0.0
2022-01-31,baja california sur,0.0
2022-01-31,campeche,0.0
2022-01-31,chiapas,0.0
2022-01-31,chihuahua,0.0
2022-01-31,coahuila de zaragoza,0.0
2022-01-31,colima,0.0
2022-01-31,distrito federal,0.0
2022-01-31,durango,0.0
2022-01-31,guanajuato,0.0
2022-01-31,guerrero,0.0
2022-01-31,hidalgo,0.0
2022-01-31,jalisco,0.0
2022-01-31,mexico,0.0
2022-01-31,michoacan de ocampo,0.0
2022-01-31,morelos,0.0
2022-01-31,nayarit,0.0
2022-01-31,nuevo leon,0.0
2022-01-31,oaxaca,0.0
2022-01-31,puebla,0.0
2022-01-31,queretaro,0.0
2022-01-31,quintana roo,0.0
2022-01-31,san luis potosi,0.0
2022-01-31,sinaloa,0.0
2022-01-31,sonora,0.0
2022-01-31,tabasco,0.0
2022-01-31,tamaulipas,0.0
2022-01-31,tijuana,0.0
2022-01-31,tlaxcala,0.0
2022-01-31,veracruz,0.0
2022-01-31,yucatan,0.0
2022-01-31,zacatecas,0.0
2022-01-31,(en blanco),0.0
2022-01-31,no vis,0.0
2022-02-01,aguascalientes,1.4210526315789473
2022-02-01,baja california,1.5116279069767442
2022-02-01,baja california sur,1.1428571428571428
2022-02-01,campeche,1.631578947368421
2022-02-01,chiapas,1.875
2022-02-01,chihuahua,1.6
2022-02-01,coahuila de zaragoza,1.872340425531915
2022-02-01,colima,2.6666666666666665
2022-02-01,distrito federal,5.288065843621399
2022-02-01,durango,2.0
2022-02-01,guanajuato,2.5
2022-02-01,guerrero,3.2285714285714286
2022-02-01,hidalgo,3.1818181818181817
2022-02-01,jalisco,1.9272727272727272
2022-02-01,mexico,4.514563106796117
2022-02-01,michoacan de ocampo,2.8541666666666665
2022-02-01,morelos,3.630434782608696
2022-02-01,nayarit,1.8823529411764706
2022-02-01,nuevo leon,1.5811965811965811
2022-02-01,oaxaca,3.0
2022-02-01,puebla,2.391891891891892
2022-02-01,queretaro,2.75
2022-02-01,quintana roo,1.930232558139535
2022-02-01,san luis potosi,2.6206896551724137
2022-02-01,sinaloa,1.5258620689655173
2022-02-01,sonora,1.7857142857142858
2022-02-01,tabasco,1.5333333333333334
2022-02-01,tamaulipas,2.0256410256410255
2022-02-01,tijuana,0.0
2022-02-01,tlaxcala,2.8
2022-02-01,veracruz,2.0588235294117645
2022-02-01,yucatan,2.0416666666666665
2022-02-01,zacatecas,2.2
2022-02-01,(en blanco),236.0
2022-02-01,no vis,0.0
2022-02-02,aguascalientes,0.0
2022-02-02,baja california,0.0
2022-02-02,baja california sur,0.0
2022-02-02,campeche,0.0
2022-02-02,chiapas,0.0
2022-02-02,chihuahua,0.0
2022-02-02,coahuila de zaragoza,0.0
2022-02-02,colima,0.0
2022-02-02,distrito federal,0.0
2022-02-02,durango,0.0
2022-02-02,guanajuato,0.0
2022-02-02,guerrero,0.0
2022-02-02,hidalgo,0.0
2022-02-02,jalisco,0.0
2022-02-02,mexico,0.0
2022-02-02,michoacan de ocampo,0.0
2022-02-02,morelos,0.0
2022-02-02,nayarit,0.0
2022-02-02,nuevo leon,0.0
2022-02-02,oaxaca,0.0
2022-02-02,puebla,0.0
2022-02-02,queretaro,0.0
2022-02-02,quintana roo,0.0
2022-02-02,san luis potosi,0.0
2022-02-02,sinaloa,0.0
2022-02-02,sonora,0.0
2022-02-02,tabasco,0.0
2022-02-02,tamaulipas,0.0
2022-02-02,tijuana,0.0
2022-02-02,tlaxcala,0.0
2022-02-02,veracruz,0.0
2022-02-02,yucatan,0.0
2022-02-02,zacatecas,0.0
2022-02-02,(en blanco),0.0
2022-02-02,no vis,0.0
2022-02-03,aguascalientes,0.0
2022-02-03,baja california,0.0
2022-02-03,baja california sur,0.0
2022-02-03,campeche,0.0
2022-02-03,chiapas,0.0
2022-02-03,chihuahua,0.0
2022-02-03,coahuila de zaragoza,0.0
2022-02-03,colima,0.0
2022-02-03,distrito federal,0.0
2022-02-03,durango,0.0
2022-02-03,guanajuato,0.0
2022-02-03,guerrero,0.0
2022-02-03,hidalgo,0.0
2022-02-03,jalisco,0.0
2022-02-03,mexico,0.0
2022-02-03,michoacan de ocampo,0.0
2022-02-03,morelos,0.0
2022-02-03,nayarit,0.0
2022-02-03,nuevo leon,0.0
2022-02-03,oaxaca,0.0
2022-02-03,puebla,0.0
2022-02-03,queretaro,0.0
2022-02-03,quintana roo,0.0
2022-02-03,san luis potosi,0.0
2022-02-03,sinaloa,0.0
2022-02-03,sonora,0.0
2022-02-03,tabasco,0.0
2022-02-03,tamaulipas,0.0
2022-02-03,tijuana,0.0
2022-02-03,tlaxcala,0.0
2022-02-03,veracruz,0.0
2022-02-03,yucatan,0.0
2022-02-03,zacatecas,0.0
2022-02-03,(en blanco),0.0
2022-02-03,no vis,0.0
2022-02-04,aguascalientes,0.0
2022-02-04,baja california,0.0
2022-02-04,baja california sur,0.0
2022-02-04,campeche,0.0
2022-02-04,chiapas,0.0
2022-02-04,chihuahua,0.0
2022-02-04,coahuila de zaragoza,0.0
2022-02-04,colima,0.0
2022-02-04,distrito federal,0.0
2022-02-04,durango,0.0
2022-02-04,guanajuato,0.0
2022-02-04,guerrero,0.0
2022-02-04,hidalgo,0.0
2022-02-04,jalisco,0.0
2022-02-04,mexico,0.0
2022-02-04,michoacan de ocampo,0.0
2022-02-04,morelos,0.0
2022-02-04,nayarit,0.0
2022-02-04,nuevo leon,0.0
2022-02-04,oaxaca,0.0
2022-02-04,puebla,0.0
2022-02-04,queretaro,0.0
2022-02-04,quintana roo,0.0
2022-02-04,san luis potosi,0.0
2022-02-04,sinaloa,0.0
2022-02-04,sonora,0.0
2022-02-04,tabasco,0.0
2022-02-04,tamaulipas,0.0
2022-02-04,tijuana,0.0
2022-02-04,tlaxcala,0.0
2022-02-04,veracruz,0.0
2022-02-04,yucatan,0.0
2022-02-04,zacatecas,0.0
2022-02-04,(en blanco),0.0
2022-02-04,no vis,0.0
2022-02-05,aguascalientes,0.0
2022-02-05,baja california,0.0
2022-02-05,baja california sur,0.0
2022-02-05,campeche,0.0
2022-02-05,chiapas,0.0
2022-02-05,chihuahua,0.0
2022-02-05,coahuila de zaragoza,0.0
2022-02-05,colima,0.0
2022-02-05,distrito federal,0.0
2022-02-05,durango,0.0
2022-02-05,guanajuato,0.0
2022-02-05,guerrero,0.0
2022-02-05,hidalgo,0.0
2022-02-05,jalisco,0.0
2022-02-05,mexico,0.0
2022-02-05,michoacan de ocampo,0.0
2022-02-05,morelos,0.0
2022-02-05,nayarit,0.0
2022-02-05,nuevo leon,0.0
2022-02-05,oaxaca,0.0
2022-02-05,puebla,0.0
2022-02-05,queretaro,0.0
2022-02-05,quintana roo,0.0
2022-02-05,san luis potosi,0.0
2022-02-05,sinaloa,0.0
2022-02-05,sonora,0.0
2022-02-05,tabasco,0.0
2022-02-05,tamaulipas,0.0
2022-02-05,tijuana,0.0
2022-02-05,tlaxcala,0.0
2022-02-05,veracruz,0.0
2022-02-05,yucatan,0.0
2022-02-05,zacatecas,0.0
2022-02-05,(en blanco),0.0
2022-02-05,no vis,0.0
2022-02-06,aguascalientes,0.0
2022-02-06,baja california,0.0
2022-02-06,baja california sur,0.0
2022-02-06,campeche,0.0
2022-02-06,chiapas,0.0
2022-02-06,chihuahua,0.0
2022-02-06,coahuila de zaragoza,0.0
2022-02-06,colima,0.0
2022-02-06,distrito federal,0.0
2022-02-06,durango,0.0
2022-02-06,guanajuato,0.0
2022-02-06,guerrero,0.0
2022-02-06,hidalgo,0.0
2022-02-06,jalisco,0.0
2022-02-06,mexico,0.0
2022-02-06,michoacan de ocampo,0.0
2022-02-06,morelos,0.0
2022-02-06,nayarit,0.0
2022-02-06,nuevo leon,0.0
2022-02-06,oaxaca,0.0
2022-02-06,puebla,0.0
2022-02-06,queretaro,0.0
2022-02-06,quintana roo,0.0
2022-02-06,san luis potosi,0.0
2022-02-06,sinaloa,0.0
2022-02-06,sonora,0.0
2022-02-06,tabasco,0.0
2022-02-06,tamaulipas,0.0
2022-02-06,tijuana,0.0
2022-02-06,tlaxcala,0.0
2022-02-06,veracruz,0.0
2022-02-06,yucatan,0.0
2022-02-06,zacatecas,0.0
2022-02-06,(en blanco),0.0
2022-02-06,no vis,0.0
2022-02-07,aguascalientes,0.0
2022-02-07,baja california,0.0
2022-02-07,baja california sur,0.0
2022-02-07,campeche,0.0
2022-02-07,chiapas,0.0
2022-02-07,chihuahua,0.0
2022-02-07,coahuila de zaragoza,0.0
2022-02-07,colima,0.0
2022-02-07,distrito federal,0.0
2022-02-07,durango,0.0
2022-02-07,guanajuato,0.0
2022-02-07,guerrero,0.0
2022-02-07,hidalgo,0.0
2022-02-07,jalisco,0.0
2022-02-07,mexico,0.0
2022-02-07,michoacan de ocampo,0.0
2022-02-07,morelos,0.0
2022-02-07,nayarit,0.0
2022-02-07,nuevo leon,0.0
2022-02-07,oaxaca,0.0
2022-02-07,puebla,0.0
2022-02-07,queretaro,0.0
2022-02-07,quintana roo,0.0
2022-02-07,san luis potosi,0.0
2022-02-07,sinaloa,0.0
2022-02-07,sonora,0.0
2022-02-07,tabasco,0.0
2022-02-07,tamaulipas,0.0
2022-02-07,tijuana,0.0
2022-02-07,tlaxcala,0.0
2022-02-07,veracruz,0.0
2022-02-07,yucatan,0.0
2022-02-07,zacatecas,0.0
2022-02-07,(en blanco),0.0
2022-02-07,no vis,0.0
2022-02-08,aguascalientes,0.0
2022-02-08,baja california,0.0
2022-02-08,baja california sur,0.0
2022-02-08,campeche,0.0
2022-02-08,chiapas,0.0
2022-02-08,chihuahua,0.0
2022-02-08,coahuila de zaragoza,0.0
2022-02-08,colima,0.0
2022-02-08,distrito federal,0.0
2022-02-08,durango,0.0
2022-02-08,guanajuato,0.0
2022-02-08,guerrero,0.0
2022-02-08,hidalgo,0.0
2022-02-08,jalisco,0.0
2022-02-08,mexico,0.0
2022-02-08,michoacan de ocampo,0.0
2022-02-08,morelos,0.0
2022-02-08,nayarit,0.0
2022-02-08,nuevo leon,0.0
2022-02-08,oaxaca,0.0
2022-02-08,puebla,0.0
2022-02-08,queretaro,0.0
2022-02-08,quintana roo,0.0
2022-02-08,san luis potosi,0.0
2022-02-08,sinaloa,0.0
2022-02-08,sonora,0.0
2022-02-08,tabasco,0.0
2022-02-08,tamaulipas,0.0
2022-02-08,tijuana,0.0
2022-02-08,tlaxcala,0.0
2022-02-08,veracruz,0.0
2022-02-08,yucatan,0.0
2022-02-08,zacatecas,0.0
2022-02-08,(en blanco),0.0
2022-02-08,no vis,0.0
2022-02-09,aguascalientes,0.0
2022-02-09,baja california,0.0
2022-02-09,baja california sur,0.0
2022-02-09,campeche,0.0
2022-02-09,chiapas,0.0
2022-02-09,chihuahua,0.0
2022-02-09,coahuila de zaragoza,0.0
2022-02-09,colima,0.0
2022-02-09,distrito federal,0.0
2022-02-09,durango,0.0
2022-02-09,guanajuato,0.0
2022-02-09,guerrero,0.0
2022-02-09,hidalgo,0.0
2022-02-09,jalisco,0.0
2022-02-09,mexico,0.0
2022-02-09,michoacan de ocampo,0.0
2022-02-09,morelos,0.0
2022-02-09,nayarit,0.0
2022-02-09,nuevo leon,0.0
2022-02-09,oaxaca,0.0
2022-02-09,puebla,0.0
2022-02-09,queretaro,0.0
2022-02-09,quintana roo,0.0
2022-02-09,san luis potosi,0.0
2022-02-09,sinaloa,0.0
2022-02-09,sonora,0.0
2022-02-09,tabasco,0.0
2022-02-09,tamaulipas,0.0
2022-02-09,tijuana,0.0
2022-02-09,tlaxcala,0.0
2022-02-09,veracruz,0.0
2022-02-09,yucatan,0.0
2022-02-09,zacatecas,0.0
2022-02-09,(en blanco),0.0
2022-02-09,no vis,0.0
2022-02-10,aguascalientes,0.0
2022-02-10,baja california,0.0
2022-02-10,baja california sur,0.0
2022-02-10,campeche,0.0
2022-02-10,chiapas,0.0
2022-02-10,chihuahua,0.0
2022-02-10,coahuila de zaragoza,0.0
2022-02-10,colima,0.0
2022-02-10,distrito federal,0.0
2022-02-10,durango,0.0
2022-02-10,guanajuato,0.0
2022-02-10,guerrero,0.0
2022-02-10,hidalgo,0.0
2022-02-10,jalisco,0.0
2022-02-10,mexico,0.0
2022-02-10,michoacan de ocampo,0.0
2022-02-10,morelos,0.0
2022-02-10,nayarit,0.0
2022-02-10,nuevo leon,0.0
2022-02-10,oaxaca,0.0
2022-02-10,puebla,0.0
2022-02-10,queretaro,0.0
2022-02-10,quintana roo,0.0
2022-02-10,san luis potosi,0.0
2022-02-10,sinaloa,0.0
2022-02-10,sonora,0.0
2022-02-10,tabasco,0.0
2022-02-10,tamaulipas,0.0
2022-02-10,tijuana,0.0
2022-02-10,tlaxcala,0.0
2022-02-10,veracruz,0.0
2022-02-10,yucatan,0.0
2022-02-10,zacatecas,0.0
2022-02-10,(en blanco),0.0
2022-02-10,no vis,0.0
2022-02-11,aguascalientes,0.0
2022-02-11,baja california,0.0
2022-02-11,baja california sur,0.0
2022-02-11,campeche,0.0
2022-02-11,chiapas,0.0
2022-02-11,chihuahua,0.0
2022-02-11,coahuila de zaragoza,0.0
2022-02-11,colima,0.0
2022-02-11,distrito federal,0.0
2022-02-11,durango,0.0
2022-02-11,guanajuato,0.0
2022-02-11,guerrero,0.0
2022-02-11,hidalgo,0.0
2022-02-11,jalisco,0.0
2022-02-11,mexico,0.0
2022-02-11,michoacan de ocampo,0.0
2022-02-11,morelos,0.0
2022-02-11,nayarit,0.0
2022-02-11,nuevo leon,0.0
2022-02-11,oaxaca,0.0
2022-02-11,puebla,0.0
2022-02-11,queretaro,0.0
2022-02-11,quintana roo,0.0
2022-02-11,san luis potosi,0.0
2022-02-11,sinaloa,0.0
2022-02-11,sonora,0.0
2022-02-11,tabasco,0.0
2022-02-11,tamaulipas,0.0
2022-02-11,tijuana,0.0
2022-02-11,tlaxcala,0.0
2022-02-11,veracruz,0.0
2022-02-11,yucatan,0.0
2022-02-11,zacatecas,0.0
2022-02-11,(en blanco),0.0
2022-02-11,no vis,0.0
2022-02-12,aguascalientes,0.0
2022-02-12,baja california,0.0
2022-02-12,baja california sur,0.0
2022-02-12,campeche,0.0
2022-02-12,chiapas,0.0
2022-02-12,chihuahua,0.0
2022-02-12,coahuila de zaragoza,0.0
2022-02-12,colima,0.0
2022-02-12,distrito federal,0.0
2022-02-12,durango,0.0
2022-02-12,guanajuato,0.0
2022-02-12,guerrero,0.0
2022-02-12,hidalgo,0.0
2022-02-12,jalisco,0.0
2022-02-12,mexico,0.0
2022-02-12,michoacan de ocampo,0.0
2022-02-12,morelos,0.0
2022-02-12,nayarit,0.0
2022-02-12,nuevo leon,0.0
2022-02-12,oaxaca,0.0
2022-02-12,puebla,0.0
2022-02-12,queretaro,0.0
2022-02-12,quintana roo,0.0
2022-02-12,san luis potosi,0.0
2022-02-12,sinaloa,0.0
2022-02-12,sonora,0.0
2022-02-12,tabasco,0.0
2022-02-12,tamaulipas,0.0
2022-02-12,tijuana,0.0
2022-02-12,tlaxcala,0.0
2022-02-12,veracruz,0.0
2022-02-12,yucatan,0.0
2022-02-12,zacatecas,0.0
2022-02-12,(en blanco),0.0
2022-02-12,no vis,0.0
2022-02-13,aguascalientes,0.0
2022-02-13,baja california,0.0
2022-02-13,baja california sur,0.0
2022-02-13,campeche,0.0
2022-02-13,chiapas,0.0
2022-02-13,chihuahua,0.0
2022-02-13,coahuila de zaragoza,0.0
2022-02-13,colima,0.0
2022-02-13,distrito federal,0.0
2022-02-13,durango,0.0
2022-02-13,guanajuato,0.0
2022-02-13,guerrero,0.0
2022-02-13,hidalgo,0.0
2022-02-13,jalisco,0.0
2022-02-13,mexico,0.0
2022-02-13,michoacan de ocampo,0.0
2022-02-13,morelos,0.0
2022-02-13,nayarit,0.0
2022-02-13,nuevo leon,0.0
2022-02-13,oaxaca,0.0
2022-02-13,puebla,0.0
2022-02-13,queretaro,0.0
2022-02-13,quintana roo,0.0
2022-02-13,san luis potosi,0.0
2022-02-13,sinaloa,0.0
2022-02-13,sonora,0.0
2022-02-13,tabasco,0.0
2022-02-13,tamaulipas,0.0
2022-02-13,tijuana,0.0
2022-02-13,tlaxcala,0.0
2022-02-13,veracruz,0.0
2022-02-13,yucatan,0.0
2022-02-13,zacatecas,0.0
2022-02-13,(en blanco),0.0
2022-02-13,no vis,0.0
2022-02-14,aguascalientes,0.0
2022-02-14,baja california,0.0
2022-02-14,baja california sur,0.0
2022-02-14,campeche,0.0
2022-02-14,chiapas,0.0
2022-02-14,chihuahua,0.0
2022-02-14,coahuila de zaragoza,0.0
2022-02-14,colima,0.0
2022-02-14,distrito federal,0.0
2022-02-14,durango,0.0
2022-02-14,guanajuato,0.0
2022-02-14,guerrero,0.0
2022-02-14,hidalgo,0.0
2022-02-14,jalisco,0.0
2022-02-14,mexico,0.0
2022-02-14,michoacan de ocampo,0.0
2022-02-14,morelos,0.0
2022-02-14,nayarit,0.0
2022-02-14,nuevo leon,0.0
2022-02-14,oaxaca,0.0
2022-02-14,puebla,0.0
2022-02-14,queretaro,0.0
2022-02-14,quintana roo,0.0
2022-02-14,san luis potosi,0.0
2022-02-14,sinaloa,0.0
2022-02-14,sonora,0.0
2022-02-14,tabasco,0.0
2022-02-14,tamaulipas,0.0
2022-02-14,tijuana,0.0
2022-02-14,tlaxcala,0.0
2022-02-14,veracruz,0.0
2022-02-14,yucatan,0.0
2022-02-14,zacatecas,0.0
2022-02-14,(en blanco),0.0
2022-02-14,no vis,0.0
2022-02-15,aguascalientes,0.0
2022-02-15,baja california,0.0
2022-02-15,baja california sur,0.0
2022-02-15,campeche,0.0
2022-02-15,chiapas,0.0
2022-02-15,chihuahua,0.0
2022-02-15,coahuila de zaragoza,0.0
2022-02-15,colima,0.0
2022-02-15,distrito federal,0.0
2022-02-15,durango,0.0
2022-02-15,guanajuato,0.0
2022-02-15,guerrero,0.0
2022-02-15,hidalgo,0.0
2022-02-15,jalisco,0.0
2022-02-15,mexico,0.0
2022-02-15,michoacan de ocampo,0.0
2022-02-15,morelos,0.0
2022-02-15,nayarit,0.0
2022-02-15,nuevo leon,0.0
2022-02-15,oaxaca,0.0
2022-02-15,puebla,0.0
2022-02-15,queretaro,0.0
2022-02-15,quintana roo,0.0
2022-02-15,san luis potosi,0.0
2022-02-15,sinaloa,0.0
2022-02-15,sonora,0.0
2022-02-15,tabasco,0.0
2022-02-15,tamaulipas,0.0
2022-02-15,tijuana,0.0
2022-02-15,tlaxcala,0.0
2022-02-15,veracruz,0.0
2022-02-15,yucatan,0.0
2022-02-15,zacatecas,0.0
2022-02-15,(en blanco),0.0
2022-02-15,no vis,0.0
2022-02-16,aguascalientes,0.0
2022-02-16,baja california,0.0
2022-02-16,baja california sur,0.0
2022-02-16,campeche,0.0
2022-02-16,chiapas,0.0
2022-02-16,chihuahua,0.0
2022-02-16,coahuila de zaragoza,0.0
2022-02-16,colima,0.0
2022-02-16,distrito federal,0.0
2022-02-16,durango,0.0
2022-02-16,guanajuato,0.0
2022-02-16,guerrero,0.0
2022-02-16,hidalgo,0.0
2022-02-16,jalisco,0.0
2022-02-16,mexico,0.0
2022-02-16,michoacan de ocampo,0.0
2022-02-16,morelos,0.0
2022-02-16,nayarit,0.0
2022-02-16,nuevo leon,0.0
2022-02-16,oaxaca,0.0
2022-02-16,puebla,0.0
2022-02-16,queretaro,0.0
2022-02-16,quintana roo,0.0
2022-02-16,san luis potosi,0.0
2022-02-16,sinaloa,0.0
2022-02-16,sonora,0.0
2022-02-16,tabasco,0.0
2022-02-16,tamaulipas,0.0
2022-02-16,tijuana,0.0
2022-02-16,tlaxcala,0.0
2022-02-16,veracruz,0.0
2022-02-16,yucatan,0.0
2022-02-16,zacatecas,0.0
2022-02-16,(en blanco),0.0
2022-02-16,no vis,0.0
2022-02-17,aguascalientes,0.0
2022-02-17,baja california,0.0
2022-02-17,baja california sur,0.0
2022-02-17,campeche,0.0
2022-02-17,chiapas,0.0
2022-02-17,chihuahua,0.0
2022-02-17,coahuila de zaragoza,0.0
2022-02-17,colima,0.0
2022-02-17,distrito federal,0.0
2022-02-17,durango,0.0
2022-02-17,guanajuato,0.0
2022-02-17,guerrero,0.0
2022-02-17,hidalgo,0.0
2022-02-17,jalisco,0.0
2022-02-17,mexico,0.0
2022-02-17,michoacan de ocampo,0.0
2022-02-17,morelos,0.0
2022-02-17,nayarit,0.0
2022-02-17,nuevo leon,0.0
2022-02-17,oaxaca,0.0
2022-02-17,puebla,0.0
2022-02-17,queretaro,0.0
2022-02-17,quintana roo,0.0
2022-02-17,san luis potosi,0.0
2022-02-17,sinaloa,0.0
2022-02-17,sonora,0.0
2022-02-17,tabasco,0.0
2022-02-17,tamaulipas,0.0
